
2014-11-02 15:04:31|orderid[2014110215042717863]|str[Buy1001241751220141102150427178630.3CNYyjpaydpweb.juqu8.com/yeepay/callback.php0496ICBC-NET1]|hmac[a89cdfe61aeda6c090620061dbc7a5bc]
2014-11-02 15:05:19|orderid[2014110215042717863]|str[10012417512Buy1818168354131124I0.3RMByjpay20141102150427178634961]|hmac[c3f64a586ded5696ce1575ce244ed540]
2014-11-02 15:05:43|orderid[2014110215042717863]|str[10012417512Buy1818168354131124I0.3RMByjpay20141102150427178634962]|hmac[4e1b75f3e5f0247a2d6d56a7f61a5f9f]
2014-11-03 20:26:07|orderid[2014110320274210026]|str[Buy10012417512201411032027421002617.1CNYyjpaydpweb.juqu8.com/yeepay/callback.php021]|hmac[08974d1dfd34d71a8813bad8d0ca25a2]
2014-11-03 20:32:27|orderid[201411032034021904]|str[Buy1001241751220141103203402190417.1CNYyjpaydpweb.juqu8.com/yeepay/callback.php021]|hmac[189faaa1fb980946a0344774b0f2693b]
2014-11-03 21:31:59|orderid[201411032133073683]|str[Buy100124175122014110321330736830.1CNYdbpaydpweb.juqu8.com/yeepay/callback.php021]|hmac[8834949afa1ffeaaf688b9862a39ea0d]
2014-11-03 21:35:36|orderid[201411032133073683]|str[Buy100124175122014110321330736830.1CNYdbpaydpweb.juqu8.com/yeepay/callback.php021]|hmac[8834949afa1ffeaaf688b9862a39ea0d]
2014-11-03 21:36:39|orderid[201411032138151649]|str[Buy100124175122014110321381516490.1CNYdbpaydpweb.juqu8.com/yeepay/callback.php021]|hmac[2e473a1e6b5d8b532f3734c2398a1727]
2014-11-03 21:36:50|orderid[2014110321382531328]|str[Buy10012417512201411032138253132810CNYdbpaydpweb.juqu8.com/yeepay/callback.php021]|hmac[c3337dc1de75371758e545c99aee4ef9]
2014-11-03 21:36:56|orderid[2014110321382531328]|str[Buy1001241751220141103213825313280.1CNYdbpaydpweb.juqu8.com/yeepay/callback.php021]|hmac[1f61578a185117cf76aa55febd36c8af]
2014-11-03 21:38:40|orderid[2014110321401614633]|str[Buy1001241751220141103214016146330.1CNYdbpaydpweb.juqu8.com/yeepay/callback.php021]|hmac[d0536744b0a674a3fa4003e32aa2bc84]
2014-11-03 21:42:25|orderid[201411032144012014]|str[Buy1001241751220141103214401201417.1CNYyjpaydpweb.juqu8.com/yeepay/callback.php021]|hmac[97fd264350fc277d89a936370b211791]
2014-11-04 00:48:49|orderid[2014110400484525285]|str[Buy1001241751220141104004845252850.1CNYdbpaydpweb.juqu8.com/yeepay/callback.php021]|hmac[cb21115c4e39a2b229b3787f026028dc]
2014-11-04 00:49:42|orderid[2014110400494017434]|str[Buy1001241751220141104004940174340.1CNYdbpaydpweb.juqu8.com/yeepay/callback.php021]|hmac[7c0f95933ce58ef6d1e5ec072292f254]
2014-11-04 09:47:52|orderid[2014110409474914702]|str[Buy1001241751220141104094749147020.6CNYyjpaydpweb.juqu8.com/yeepay/callback.php0496ICBC-NET1]|hmac[9ec1bf94344e5833fa0633d8aa28a4f4]
2014-11-04 09:49:07|orderid[2014110409474914702]|str[10012417512Buy1868484082632172H0.6RMByjpay20141104094749147024962]|hmac[0bd46e804343b579039ea5f1dacf1ea4]
2014-11-04 10:02:14|orderid[2014110410021124241]|str[Buy1001241751220141104100211242410.6CNYyjpaydpweb.juqu8.com/yeepay/callback.php0496ICBC-NET1]|hmac[1f90dd5831772f61288569fe2cf3e4a6]
2014-11-04 10:03:22|orderid[2014110410021124241]|str[10012417512Buy1218348993602222G0.6RMByjpay20141104100211242414961]|hmac[ee7aa412ba7356ef1a12ddf002d4b8f3]
2014-11-04 10:03:44|orderid[2014110410021124241]|str[10012417512Buy1218348993602222G0.6RMByjpay20141104100211242414962]|hmac[67b62ea2e2142db6a14cd9bff55b0499]
2014-11-04 15:54:49|orderid[2014110415544522053]|str[Buy10012417512201411041554452205310CNYdbpaydpweb.juqu8.com/yeepay/callback.php0496ICBC-NET1]|hmac[1e61eaadb0a208f0f5596eed979d7ba6]
2014-11-04 15:57:48|orderid[2014110415544522053]|str[10012417512Buy1914206277157451I10.0RMBdbpay20141104155445220534961]|hmac[5e86b19891e7c8c71d2926b2299cfae6]
2014-11-04 15:58:12|orderid[2014110415544522053]|str[10012417512Buy1914206277157451I10.0RMBdbpay20141104155445220534962]|hmac[8c41ea1d91ce871dbfe08a1d43abd97d]
